Key Title,Title/Programme,Contract Ref#,Main Genre,Main Producer,Language,Production Year,Duration,Contracting Status,Active?,HD Available,Producer Approval?,In Catalogue?,Agreement Start Date,Last License Start Date,Agreement End Date,Date Fully Delivered,Visible On Interface,Commission,Back End,Rights Outline,Producer Approval,Costs,Option Notes,General Notes,Product Memo,Reporting,Best Screener,Status
Bob Nudd,Bob Nudd On Coarse Series 01,A0006,Factual,Vibe Productions Ltd,English,2008,6 x 30',,TRUE,FALSE,TRUE,FALSE,15/02/2011 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,As of 26.4.13 we're at 30% + 5% marketing. 1) 20% if grossed under £50k per programme; 2) 25% if grossed between £50k-£100k per programme; 3) 30% if grossed £100k + per programme. 5% marketing in first 3 yrs (does not apply after 15-Feb-14),,"TERM: 5 years with break after 3 yrs. Automatic rolling of 2 yr periods if not terminated. (NB: this is 2nd license agreement) TERRITORY: WW excl. UK non-standard TV (with Horse & Country TV) and UK/Eire HV (with Go Entertain). RIGHTS: All TV, HV, Theatrical, Non-theatric, New Media, Merchandising, Ancillary","Licensing deals in France, Germany, Spain, Italy, UK, USA, Canada, Australia - 5 day response time with no response as an ok to proceed.",5% marketing cost deducted from gross receipts for first 3 yrs of term. Tx costs not included in 5% and to be deducted from gross receipts.,First refusal on all programming Producer develops during the term + exclusve first look on all content it develops or produces.,"4.3.09: 4 eps complete with remaining 2 eps ready for completion within 1 month from notification of deal. Budget £1,250 per ep",,Qtrly at 31 March 30 June 30 September 31 December and 45 days from such date,Bob Nudds On Coarse https://vimeo.com/95490091 Password: Indigo2014,Status 3
Bob Nudd,Bob Nudd's Right Angle Series 01,A0006,Factual,Vibe Productions Ltd,English,2008,6 x 30',,TRUE,FALSE,TRUE,FALSE,15/02/2011 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,As of 26.4.13 we're at 30% + 5% marketing. 1) 20% if grossed under £50k per programme; 2) 25% if grossed between £50k-£100k per programme; 3) 30% if grossed £100k + per programme. 5% marketing in first 3 yrs (does not apply after 15-Feb-14),,"TERM: 5 years with break after 3 yrs. Automatic rolling of 2 yr periods if not terminated. (NB: this is 2nd license agreement) TERRITORY: WW excl. UK non-standard TV (with Horse & Country TV) and UK/Eire HV (with Go Entertain), Benelux HV (with Digimode Ent). RIGHTS: All TV, HV, Theatrical, Non-theatric, New Media, Merchandising, Ancillary","Licensing deals in France, Germany, Spain, Italy, UK, USA, Canada, Australia - 5 day response time with no response as an ok to proceed.",5% marketing cost deducted from gross receipts for first 3 yrs of term. Tx costs not included in 5% and to be deducted from gross receipts.,First refusal on all programming Producer develops during the term + exclusve first look on all content it develops or produces.,"Budget £1,250 per ep",,Quarterly,,Status 3
Body Detectives,Body Detectives,D0088,Factual,BBC,English,2001,1 x 52',,TRUE,FALSE,TRUE,FALSE,07/02/2001 00:00,06/02/2011 00:00,31/12/2099 00:00,,TRUE,30%,contractually yes but we don't. Should also submit artwork for Video releases for approval.,Bangladesh / Brunei / Cambodia / China / Hong Kong / India / Indonesia / Japan / Korea / Laos / Macau / Malaysia / Mongolia / Myanmar / Nepal / Pakistan / Philippines / Singapore / Sri Lanka / Taiwan / Thailand / Vietnam / Australia / Cook islands / Fiji / French Polynesia / Maldives / Nauru / New Caledonia / New Zealand / Niue / Papua New Guinea / Vanatu / Wallis & Futuna / Western Samoa / France / Spain / Abu Dhabi / Afghanistan / Bahrain / Dubai / Iran / Iraq / Israel / Jordan / Kuwait / Qatar / Saudi Arabia / Syria / Turkey / Yemen / Lebanon / Oman / Gibralta / Portugal / home video in UK / French Canada (confirmed in email but NOT GERMANY) - Standard TV rights / non-standard TV rights / Home Video Rights + CCTV (but not airlines though we have sold...),contractually yes but we don't. Should also submit artwork for Video releases for approval.,All costs including tx materials included in Indigo commission. BBC keeps withholding tax,First Refusal on Future Series/Spin offs,,No,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,,Status 3
Body of God,Body Of God,A0009,Factual,Hakalax Productions,English,2011,"1 x 52', 1 x 68'",,TRUE,TRUE,TRUE,FALSE,30/09/2010 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,"- PRESALES in Germany, France and USA: 20% with 15% deferred and recoupable by Distributor in the Post-Sale Period, subject to Distributor fully financing €54,000. - PRESALES in UK: 100% subject to Distributor fully financing €54,000 from any of the Pre-Sales Territories. In the event that Distributor does not fully finance the €54,000 but does secure a sale during the Pre-Sale Period in the UK the Distributor shall be entitled to 20%. POST SALES: 35%",,"Delivery: Dec 2012 68' version. 52' version to be edited. TERM: Presales period 2 months rolling period agreed with producer. When finance €54,000 automatically enter post sale period = 15 yrs w/ notice 6 mth period. TERRITORY: Presales period UK, Germany, France and USA. Postsales period WW excl. Finland (YLE), Sweden, Denmark, Norway. RIGHTS: All rights",During Pre-sales only.,Marketing inclusive. Tx deductable from gross,"Distributor shall have first right of refusal on subsequent series, movies, made for TV specials or any format (including but not limited to any animation programming) containing the characters (or any one of them) appearing in the Programme or any series based substantially on the Programme.","31.5.13: 68' vsn ready now. 52' vsn to be edited. 29.8.12: conf delivery Dec 2012 18.10.11: confirmed delivery May 2012. DELIVERY as per contract: 6 months after confirmation of 54,000 EURO deficit (90% of all filming actually completed already).) Hakalax Productions Oy has received letter of commitments for the financing existing share of 66,000 EURO. - Yle Finland: 20,000 EURO (of which 3000 EURO already spent on Development). - Finnish Film Foundation: 33,000 EURO (of which 8,000 EURO already spent on Development). Hakalax Productions Oy: 13,000 EURO (all of this already spent on the Development). Total Budget = 120,000 EURO of which Development, which have already been concluded, constitutes 24,000 EURO. As I receive a letter of commitment from Indigo for the now missing 54,000EURO I can sign contracts with Yle Finland and Finnish Film Foundation and access their financing and greenlight production to complete the film.",,Quarterly from signature of Agreement until 24 (twenty-four) months after delivery of materials and thereafter bi-annually.,BODY OF GOD https://vimeo.com/102618811 Password: Indigo2014,Status 3
Boomerangs to Ballistics,Boomerangs to Ballistics,D0088,Factual,January Productions,English,2001,1 x 52',,TRUE,FALSE,FALSE,FALSE,19/01/2001 00:00,18/01/2011 00:00,31/12/2099 00:00,,TRUE,"25% Indigo, 5% January. 1)first 25,000 no commission for indigo. 2) indigo on 15% commission until $250,000 recouped on both January titles. - january defers all commission. 3) Indigo recoups deferred 10% commission. 4) January recoups 5% deferred commis",contractually yes but we don't. Should also submit artwork for Video releases for approval.,TV excluding US / English Canada / UK. Home Video excluding US and Eng Canada. Can present proposal for publishing and merchandising rights if territories are av - Rights granted are: Standard TV rights / non-standard TV rights / Home Video Rights + CCTV (but not airlines though we have sold...),contractually yes but we don't. Should also submit artwork for Video releases for approval.,All costs including tx materials included in Indigo commission.,First Refusal on Future Series/Spin offs,,No,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,The one that is missing...,Status 3
Born To Fly,Born To Fly,A0056,Factual,Royal Society For The Protection Of Birds (RSPB),English,2011,1 x 47',signed,TRUE,TRUE,TRUE,FALSE,08/11/2012 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,30% + 5% marketing,,"TERM: 7 yrs from sig with break at 2 yrs, rolling 2yrly periods thereafter. (NB: 3rd party material cleared for 7 yrs only. Cost to clear for further 3 yrs approx. £247) TERRITORY: WW (see Rights for limitations) RIGHTS: All TV, Video (non-excl. with Prod in UK as have released on own label), Theatrical, Non-Theatrical (non-excl. with Prod but we retain transport exclusively), Digital (non-excl. with Prod who have RSPB branded channels on Green TV, Vimeo, Youtube etc)",10 working days to respond otherwise none response deemed approved. 1) on stand alone Digital Rights (i.e. that are not licensed with TV or Video rights); 2) licenses to clients who do not traditionally operate in the TV or Video industry (i.e. ESSO). 3) Tape costs not paid for by client. 4) Clearance costs if sublicense goes beyond initial 7 yrs.,"Marketing - 5% of gross receipts but capped at GB£5,000 during Term. Tx costs deductible.",On sequals/offshoots etc,Winner of Best bird film at Menigoute Bird and Wildlife Film festival 2011,,Qtrly,Born to Fly https://vimeo.com/95844351 Password: Indigo2014,Status 3
Bringing The Empire Home: The Greatest Port In The World,Bringing The Empire Home: The Greatest Port In The World,D0222,Factual,Beckmann Visual Publishing Ltd,English,2009,1 x 55',signed,TRUE,TRUE,TRUE,FALSE,27/11/2013 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,25%,,"TERM: Rolling 12mthly periods, with 3 mths notice on the anniversary of each 12 mthly period (e.g. in Y1 the term terminates on the 15th mth). TERRITORY: World excl. existing US/Canada Video/EST/VOD. TV is ours to exploit. RIGHTS: TV, Theatrical, Non-theatric, Merchandising, Ancillary. Digital rights only granted if licensed in conjunction to TV broadcaster license and its branded channels. VIDEO/VOD/EST to third parties (Lovefilm, Netflix etc) NOT GRANTED but can discuss on deal-by-deal basis. NB: Clip rights specifically NOT granted to Distributor.",On all licensing deals. If no response means NOT approved. By e-mail to Joanna White - jwhite@beckmanngroup.co.uk - copying Liz Meredith - lmeredith@beckmanngroup.co.uk,Marketing included. Tx costs deductible but Producer delivering direct to licensees.,"First right of refusal on subsequent series, offshoots etc.",Materials 4:3 and upscaled to 1080 from 720 as source material not true HD.,,From signature until 3 months after delivery of all materials - within 45 days from each quarter. Biannually and within 45 days thereafter.,Bringing The Empire Home: The Greatest Port In The World https://vimeo.com/99229681 Password: Indigo2014,Status 3
Casey Kasem's Rock & Roll Goldmine,"British Invasion, The",,Factual,Indigo Film & Television Ltd,English,1989,1 x 39',,TRUE,FALSE,FALSE,,28/09/2006 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,"As of 19.10.09 Indigo reach settlement where 100% goes to Indigo. From 28.09.07 to pay on ALL titles (except Jellies) to Mark Hardy 40%, 60% to Indigo (prior to this date 100% to Indigo) with a total aggregate of £100,000 only.",,Worldwide - All rights. As of 29.7.08 no original avails in file from Fourpoint - have no record of when Fourpoint's rights expire! Above End Date to be confirmed still!,,Indigo pays all costs,,includes rare and unseen footage of top bands all cleared and doesn't belong to record companies,No,No,Casey Kasems British Invaision https://vimeo.com/95490093 Password: Indigo2014,Status 3
Broken Wings,Broken Wings,D0221,Factual,Fact Not Fiction Films,English,2011,1 x 52',signed,TRUE,FALSE,FALSE,FALSE,05/02/2014 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,30%,,"TERM: 5 years from sig with a break at 3 years, thereafter rolling 12 monthly periods. TERRITORY: WW RIGHTS: Theatrical, Non-Theatrical, TV, Video, Digital, Ancillary, Merchandising. NB: DFT Enterprises (sister company of Producer) has right to sell the titles via physical Discs online on its website but we can sell WW (UK of course on non-excl. basis)",,Marketing incl. Tx deductable.,,,,From signature until 36 months after delivery of all materials - every quarter. Thereafter every 6 months.,,Status 3
By Royal Appointment,By Royal Appointment,D0210,Factual,Like A Shot Entertainment Ltd,English,2012,1 x 60',signed,TRUE,TRUE,TRUE,FALSE,08/03/2012 00:00,07/03/2017 00:00,07/03/2022 00:00,,TRUE,30% + 5% marketing,,"TERM: 3 yrs from contract date, with automatic extension for a further consecutive periods of 2 yrs, if Distributor achieves, before the last three months of the Initial Period, US$36,375 gross sales. TERRITORY: Worldwide. RIGHTS: all excl. excpt Video is non-exclusive with Producer.",Approvals within 3 days but no response means NOT APPROVED. 1) if licensing more than 5 yrs from contract start date (TBC); 2) Video deals; 3) if packaging program with other titles; 4) costs of materials if not bought by client and new materials need to be created; 5) any other costs.,5% marketing / tx costs deductible but upon prior written approval if costs not paid for by client.,No option granted,Delivery: approx 31.3.12,,At quarterly intervals as at 31 March 30 June 30 September and 31 December and within 45 (forty five) days from each such date. Money to be paid into Coutts collection account.,By Royal Appointment http://vimeo.com/66311988 Password: Indigo2013,Status 3
BYO Kitchen,BYO Kitchen,,Factual,Verve,English,2002,6 x 30',,TRUE,FALSE,TRUE,,,01/01/1904 00:00,08/04/2007 00:00,,TRUE,30%,Acquisition,Can be extended on an annual basis for futher periods of 1 year Worldwide subject to acquisition in standard Indigo Territories - Subject to acquisition,Acquisition,Verve to supply all mrktg mats. Transmission mats to be dealt deal-by-deal,First Refusal on Future Series/Spin offs Not mentioned,No existing/previous sales. Music is cleared.,See standard territories,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,TBC,Status 3
